Year,Number,Name,Purpose,Address,Landcat,Area,Cd,Cu,As,Hg,Pb,Cr_six,Zn,Ni,F,Organicp,PCBS,CN,Penole,Benzen,Toluen, Ethylbenzene,Xylene,TPH,TCE,PCE,Benzoapyrene,pH,XX,YY,X,Y
2013,UKNA6NA154,예산현대,사람활동지역,예산읍 신례원리 582,대지,19925,0,1.5,2.73,0.02,24.2,0,105.6,10.1,265,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,6.6,126.839,36.723,940950.072,1858525.895
2013,XNNA5NA76,완주산단2,오염영향지역(산업단지),봉동읍 용암리 379-2,답,909,0.03,2.4,5.9,0.01,15,0,37.7,8.7,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,127.144,35.945,967875.377,1772135.443
2013,WKNA6NA147,단양성신2,사람활동지역,단양읍 별곡리 106-1,대지,13822,0.28,21.9,7.19,0.02,16.1,0,192.4,15.4,286,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,7.3,128.363,36.989,1076807.906,1888183.323
2013,RKNA6NA153,광양금호,사람활동지역,금호동 624-9,대지,6695,0.11,17.5,11.83,0.05,19,0,87,16.7,227,NA,NA,0,NA,0,0,0,0,93,NA,NA,NA,5.7,128.579,38.209,1094443.442,2023731.61
2013,XANA6NA120,익산이리초등,사람활동지역,마동 260-2,학교용지,2523,0.03,3.6,3.1,0,15.4,0,31.6,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,126.959,35.94,951228.679,1771627.594
2013,UKNA6NA157,태안청솔,사람활동지역,태안읍 동문리 92-1(청솔APT1단지),대지,4350,0,0,3.52,0,20.3,0.7,64.6,2.2,227,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,7.6,126.308,36.748,893579.197,1861768.757
2013,XNNA3NA39,남원금지,오염영향지역(도로),금지면 방촌리 1268-14,답,1974,0.07,7.6,4.1,0.03,16.5,0,63.9,4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,127.296,35.344,981486.474,1705451.865
2013,USNA3NA78,진천용몽,오염영향지역(도로),덕산면 용몽리 536-6,전,1481,0,4.7,0,0,16.9,0,73.4,2.4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,127.508,36.905,1000704.883,1878528.575
2013,XNNA5NA75,완주산단1,오염영향지역(산업단지),봉동읍 용암리 380-2,답,1824,0.07,5.7,8.33,0.01,16.3,0,39.7,10.8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,127.145,35.944,968014.661,1772024.491
2013,RNNA5NA124,여수산단7,오염영향지역(산업단지),소라면 대포리 1664-19,답,2813,0,17,3.36,0.03,22.3,0,80.4,6.9,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,127.637,34.819,1012548.779,1647193.108
2013,XSNA2NA34,전주호성,배경농도지점(농경지),덕진구 호성동3가 439,전,1127,0.08,21.7,8.47,0.02,14.9,0,71.2,11,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,127.136,35.889,967131.67,1765839.879
2013,XNNA5NA77,익산산단2,오염영향지역(산업단지),석암동 595-4,답,1073,0.05,7.9,9.43,0.04,19,0,39.1,9.3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,127.013,35.948,956100.307,1772487.292
2013,XANA6NA127,정읍동신초교,사람활동지역,상동 280,학교용지,14275,0.05,3.9,2.17,0.03,10,0,41.7,1.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,126.866,35.559,942510.666,1729362.331
2013,WONA1NA11,정선회동,배경농도지점(자연),기린면 방동리 산282-1(방태산 휴양림),임야,73980657,0.39,10.5,6.42,0.12,16.3,0,59.4,7.6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,128.413,37.91,1080270.102,1990385.748
2013,WONA1NA23,화천중리,배경농도지점(자연),화천읍 중리 221(낭천산림욕장),임야,5144,0,44.5,3.78,0.03,14.2,0,83.6,24.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,127.713,38.109,1018666.311,2012169.339
2013,XGNA6NA103,전주경기장,사람활동지역,덕진구 덕진동 1가 1220,체육용지,3933,0.05,0.6,2.67,0,64.9,0,42.6,2.4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,127.125,35.839,966109.986,1760389.286
2013,UNNA2NA47,천안광덕,배경농도지점(농경지),동남구 광덕면 광덕리 554-3,답,2063,0,16.9,4.66,0.29,16.1,0,78.2,29.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,127.046,36.671,959447.599,1852653.627
2013,RLNA6NA179,도림사,사람활동지역,곡성읍 월봉리 327 도림사 관광단지,유원지,242550,0,11.5,18.89,0.03,17,0,72.8,9.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,127.258,35.267,977948.397,1696886.058
2013,XPNA5NA68,익산산단3,오염영향지역(산업단지),팔봉동 882 (한국안전유리 앞),공장용지,200,0.05,3.6,7.1,0.01,13.9,0,53.1,4.6,160,NA,0,0,0,0,0,0,0,0,0,0,NA,4.9,127.013,35.958,956051.216,1773611.279
2013,XSNA5NA80,전주산단2,오염영향지역(산업단지),덕진구 팔복동2가 515-5,전,817,0.06,16,6.07,0.01,15.9,0,61.7,7.7,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,127.094,35.857,963308.994,1762378.405
2013,XANA6NA119,삼례초교,사람활동지역,삼례읍 후정리 41-2,학교용지,258,0.02,3.6,5,0.01,15.3,0,51.1,2.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,127.069,35.909,961066.239,1768158.708
2013,RNNA4NA107,순천주암철도,오염영향지역(철도),주암면 궁각리 858-4,답,400,0,24.8,4.77,0.02,12,4.8,46.6,30.7,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,127.249,35.097,977115.214,1677962.25
2013,WKNA6NA146,단양상진,사람활동지역,단양읍 상진리 978,대지,14614,0.52,18.7,12.8,0,19.7,0,45.7,8.6,288,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,7.1,128.36,36.977,1076547.695,1886899.486
2013,XANA6NA113,무주초등,사람활동지역,무주읍 읍내리 343,학교용지,11761,0.02,0,1.3,0,9.9,0,30.6,0.6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,127.66,36.011,1014461.27,1779337.834
2013,XGNA6NA99,무주운동장,사람활동지역,무주읍 당산리 1118,체육용지,8125,0.02,2.1,4.6,0,10.8,0,42.9,2.9,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,127.661,36.003,1014547.167,1778439.76
2013,XSNA2NA28,군산옥봉,배경농도지점(농경지),옥서면 옥봉리 1768-1,전,4029,0,4,4.77,0.01,13.2,0,40.2,3.6,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,126.633,35.927,921820.512,1770340.005
2013,XFNA7NA131,정읍팔선,하천주변토양지점,이평면 팔선리 25-1,하천부지,6372,0.12,29.7,8.07,0,28.8,0,104.3,7.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,126.861,35.671,942150.565,1741856.025
2013,XNNA3NA40,남원식정,오염영향지역(도로),식정동 170-1,답,1516,0.05,0.4,1.6,0.02,9.6,0,32.3,1.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,127.426,35.441,993242.556,1716149.157
2013,WNNA3NA60,고성향목,오염영향지역(도로),죽왕면 향목리 342-5,답,1954,0.18,13.2,2.66,0.02,14.3,0,64.1,5.7,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,128.487,38.379,1086245.978,2042535.009
2013,WANA6NA179,인제초교인제,사람활동지역,인제읍 합강리 316,학교용지,35261,0.12,13.6,2.34,0,15.6,0,68.6,10.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,128.179,38.076,1059580.661,2008652.551
2013,UGNA6NA175,공주운동장,사람활동지역,웅진동 283,체육용지,66116,0,31.7,4.21,0.09,23.8,0,92.6,11.4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,127.111,36.46,965186.404,1829237.541
2013,RANA6NA215,보성중교,사람활동지역,보성읍 옥평리 805,학교용지,33713,0,23.5,17.56,0.01,16.3,0,62.2,42.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,127.092,34.765,962661.784,1641225.625
2013,XGNA6NA97,군산운동장1,사람활동지역,사정동 164-1,체육용지,9783,0.09,11.2,9.9,0.01,17.7,0,38.9,7.7,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,128.727,35.818,1110808.933,1758609.126
2013,XNNA2NA26,정읍하모,배경농도지점(농경지),하모동 459-12,답,3000,0.06,6.2,6.2,0.07,16.5,0,27.5,4.9,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,126.83,35.568,939293.683,1730385.521
2013,XPNA5NA67,군산산단1,오염영향지역(산업단지),소룡동 1588-3(직업훈련원 내 족구장),공장용지,85814,0.04,0.6,5.13,0.01,16.4,0,35.3,2,121,NA,0,0,0,0,0,0,0,0,0,0,NA,6.2,126.574,35.965,916525.849,1774664.078
2013,RFNA7NA234,지석강나주,하천주변토양지점,남평읍 서산리 88-5,하천부지,4460,0.64,18.3,6.31,0.02,17.6,1,124.6,8.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,126.856,35.037,941240.503,1671482.419
2013,UNNA2NA46,천안무학,배경농도지점(농경지),동남구 광덕면 무학리 189-1(농경지),답,4625,0,19.7,7.77,0.08,16.8,0,58.7,25,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,127.116,36.692,965657.247,1854910.993
2013,XSNA2NA36,진안군상,배경농도지점(농경지),진안읍 군상리 1058-1,전,268,0.03,5.7,7.13,0.02,17.1,0,56.2,10.4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,127.418,35.802,992609.593,1756180.492
2013,XSNA2NA30,순창두승,배경농도지점(농경지),풍산면 두승리 663-2,전,936,0.05,8,5.93,0.02,15.8,0,46.5,8.3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,127.176,35.355,970525.088,1706680.071
2013,XONA1NA01,고창선운산,배경농도지점(자연),아산면 삼인리 산81-1,임야,288166,0.02,2.4,6.17,0.02,18.2,0,27.1,2.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,126.58,35.481,916509.513,1720970.828
2013,XNNA4NA63,익산모현철도,오염영향지역(철도),모현동 1가 187-9,답,1588,0.08,28.5,5.97,0.03,32.3,0,117.3,6.3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,126.948,35.948,950238.674,1772523.267
2013,XNNA2NA20,김제죽산,배경농도지점(농경지),죽산면 죽산리 1177-6,답,3813,0.02,4.9,3.97,0.05,13.6,0,28.3,5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,126.799,35.781,936684.577,1754096.636
2013,XCNA3NA51,소양부귀간,오염영향지역(도로),소양면 신교리 47-6(전주 진안간 도로),도로,962,0.05,0.9,3.2,0,10.6,0,33.4,7.6,120,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,4.3,127.22,35.854,974693.763,1761968.256
2013,UGNA6NA173,청주운동장,사람활동지역,흥덕구 사직동 808,체육용지,33919,0,1.2,0,0.02,19.5,0,95.9,22.7,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,127.379,36.643,989156.39,1849504.666
2013,WANA6NA174,양양초교양양,사람활동지역,양양읍 구교리 20,학교용지,5726,0,12,2.01,0,13.2,0,76.9,10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,128.622,38.078,1098399.671,2009194.579
2013,RGNA6NA194,장흥운동장,사람활동지역,장흥읍 충열리 200,체육용지,36914,0,21.9,2.43,0.01,10.9,0,74.1,3.8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,126.893,34.669,944344.709,1630688.965
2013,XNNA2NA21,김제백구,배경농도지점(농경지),백구면 백구리 505-11(농경지),답,3967,0.02,6.4,7.07,0.05,19.3,0,35.3,8.4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,126.951,35.904,950449.473,1767595.637
2013,XANA6NA122,원광정보예고,사람활동지역,모현동 1가 520,학교용지,40912,0,1.7,4.3,0.01,12.6,0,46.2,0.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,126.945,35.955,949925.396,1773249.129
2013,RFNA7NA236,영산강담양,하천주변토양지점,대전면 응용리 622-3,하천부지,34912,0.11,16.2,3.16,0.04,18.2,0,89.9,10.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,126.891,35.251,944635.518,1695203.036
2013,XANA6NA116,순창제일,사람활동지역,순창읍 장덕리 94-2,학교용지,2443,0.05,13.8,6.47,0.02,16.9,0,55.8,4.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,127.15,35.379,968225.592,1709367.881
2013,UANA6NA197,유구초등,사람활동지역,유구읍 석남리 189-2,학교용지,5720,0,3.9,4.84,0.05,22.8,0,81.6,23.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,126.95,36.554,950755.943,1839728.373
2013,XNNA2NA23,부안우동,배경농도지점(농경지),보안면 우동리 835-8,답,2010,0.02,1.9,7.3,0.01,16.2,0,31.3,5.1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,126.644,35.621,922498.006,1736466.93
2013,XNNA3NA42,익산2,오염영향지역(도로),동산동 148-2,답,4000,0.1,20.6,8.8,0.28,18.8,0,64.8,9.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,127.739,34.744,1021897.457,1638886.76
2013,XSNA5NA81,정읍제3산단1,오염영향지역(산업단지),북면 태곡리 512-35,전,129,0.1,7.5,5.33,0,15,0,55,5.4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,126.912,35.608,946700.44,1734807.921
2013,XANA6NA128,진안초등,사람활동지역,진안읍 군하리 129,학교용지,11939,0.04,1.3,3.43,0,8.8,0,36.4,1.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,127.424,35.791,993125.441,1754933.282
2013,RONA1NA10,목포달성사,배경농도지점(자연),죽교동 315-2(사찰 인근 임야),임야,446,0.13,34.9,10.58,0.27,26.2,0,117.9,8.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,126.375,34.79,897076.025,1644522.321
2013,XONA1NA06,무주덕유산,배경농도지점(자연),설천면 심곡리 411-8,임야,212000,0.06,10.7,11.63,0.06,20.3,0,63.7,12.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,127.759,35.921,1023403.026,1769428.161
2013,WONA1NA26,삼척갈전,배경농도지점(자연),송학면 장곡리 산47-2,임야,67236,0.31,28,7.48,0.03,12.3,0,79.9,11.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,128.315,37.208,1072281.568,1912453.352
2013,UDNA4NA86,청주역,오염영향지역(철도),흥덕구 정봉동 182-1,철도용지,122277,0.17,25.6,0,0.04,38.3,1,138.2,19.4,301,NA,NA,0,NA,0,0,0,0,163,NA,NA,NA,5.8,127.392,36.647,990354.079,1849868.479
2013,XNNA2NA24,익산덕실,배경농도지점(농경지),춘포면 덕실리 27-15,답,4000,0.06,8,10.5,0.05,21.4,0,44.5,10.1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,127.01,35.91,955826.191,1768246.49
2013,RNNA3NA77,해남계곡,오염영향지역(도로),계곡면 성진리 371-2,답,3137,0.22,16.4,1.32,0.05,14.8,0,71.5,7.8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,126.655,34.642,922569.002,1627864.37
2013,XKNA6NA95,진안군하리,사람활동지역,진안읍 군하리 124-5,대지,31700,0.19,20.2,8.3,0.05,31.6,0,86.2,8.7,136,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,5.3,127.422,35.79,992968.219,1754813.311
2013,UONA1NA19,진천석현,배경농도지점(자연),음봉면 삼거리 255,임야,2281,0,25.8,0,0.02,13.9,0,80.5,15.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,127.012,36.862,956509.805,1873821.687
2013,XNNA3NA41,부안상서1,오염영향지역(도로),상서면 고잔리 35-3,답,2436,0.06,2.5,3.1,0.11,11.7,0,10.8,3.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,126.692,35.696,926905.25,1744713.569
2013,RANA6NA205,고흥산업과학고,사람활동지역,고흥읍 등암리 216,학교용지,55905,0,10.3,3.53,0.05,17.2,0,70.3,8.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,127.276,34.602,979470.998,1623105.224
2013,RCNA3NA85,여수봉계,오염영향지역(도로),봉계동 818-3,도로,1535,0.63,23,4.72,0.05,25.2,0.6,94.7,7.5,189,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,7.2,127.663,34.786,1014879.881,1643510.564
2013,UNNA2NA43,보령의평,배경농도지점(농경지),청라면 의평리 132-2,답,1486,0,14.5,3.74,0.03,14.1,1.5,67.4,19.4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,126.661,36.382,924725.897,1820793.739
2013,XSNA3NA56,김제회성,오염영향지역(도로),봉남면 회성리 308-19,전,1478,0.11,13.5,4.17,0.01,10.7,0,68,2.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,126.947,35.726,949992.458,1747906.211
2013,RNNA4NA242,여수해산철도,오염영향지역(철도),해산동 611-10,답,555,0,8.8,6.9,0.03,24.8,0.6,41.2,6.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,127.642,34.798,1012956.985,1644792.769
2013,XMNA2NA17,장수개정1,배경농도지점(농경지),장수읍 개정리 581-1,과수원,988,0,15.4,8.47,0.04,19.4,0,84.4,5.7,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,127.511,35.62,1000951.718,1735963.321
2013,UGNA6NA172,떼제베CC,사람활동지역,옥산면 동림리 산64-5,체육용지,1550882,0.39,53.5,32.54,0.01,17.5,0,101.4,27.9,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,127.327,36.671,984546.781,1852616.353
2013,XKNA6NA90,순창남계리,사람활동지역,순창읍 남계리 248(순창 해태타운 놀이터),대지,6331,0.02,0,2.1,0,6,0,50.8,0.8,190,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,6.8,127.146,35.375,967885.165,1708860.946
2013,XNNA4NA61,정읍연지철도,오염영향지역(철도),연지동 343-216,답,638,0.14,7.3,5.97,0.06,18.8,0,63,5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,126.842,35.576,940400.537,1731346.566
2013,XONA1NA05,남원송동,배경농도지점(자연),송동면 사촌리 산18,임야,31976,0,0,6.27,0.01,12.5,0,50.2,1.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,127.37,35.357,988192.448,1706824.123
2013,XONA1NA12,장수비룡,배경농도지점(자연),삼계면 죽계리 산23(세심자연휴양림 내 임야),임야,893723,0.03,0.7,4.5,0.02,12.8,0,35.5,3.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,127.232,35.517,975677.147,1724627.871
2013,UNNA5NA107,서산자동차산단,오염영향지역(산업단지),성연면 갈현리 522,답,2268,0,12.8,6.14,0.03,17.6,2.1,52.4,19.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,126.473,36.834,908448.094,1871097.44
2013,RSNA3NA96,무안현경,오염영향지역(도로),현경면 해운리 51-12,전,207,0,20.1,4.96,0.02,16.6,0,76,7.7,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,126.479,35.061,906872.348,1674485.771
2013,RKNA6NA247,여수화장,사람활동지역,화장동 740(무선주공APT),대지,1564,0.12,15.5,1.37,0,22.2,0,104.8,0.6,345,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,7.6,127.648,34.772,1013586.384,1641965.078
2013,RONA1NA26,화순장동,배경농도지점(자연),동면 장동리 산 119-1,임야,121388,0,2.7,2.91,0.01,10.8,0,32.5,5.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,127.038,35.025,957897.656,1670043.445
2013,WANA6NA194,동명초교제천,사람활동지역,명동 68,학교용지,17570,0.34,32.5,6.8,0.05,31.5,0,124.2,11.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,128.733,35.095,1112371.239,1678469.099
2013,RNNA3NA71,순천선평,오염영향지역(도로),서면 선평리 312-1,답,1802,0.13,18.6,10.36,0.08,21.7,0,111.6,21.3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,127.506,34.988,1000527.058,1665933.879
2013,UNNA3NA63,서산창리1,오염영향지역(도로),부석면 창리 286-17,답,833,0,14.2,2.05,0.01,15.7,0,71.6,19.4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,126.369,36.628,898900.585,1848333.035
2013,UONA1NA05,독락정,배경농도지점(자연),안남면 연주리 산45-2(둔주봉 등산로 인근 임야),임야,5455,0,66.8,0,0.02,12.3,0,75.7,19.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,127.663,36.349,1014627.601,1816858.397
2013,XSNA3NA54,고창교흥,오염영향지역(도로),무장면 교흥리 156-2,전,1325,0.05,2,4.67,0.01,13.1,0,32.5,3.6,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,126.569,35.425,915466.371,1714715.965
2013,RNNA3NA72,순천도정,오염영향지역(도로),승주읍 도정리 1462,답,2423,0.13,12.6,6.55,0.07,19.4,0,78.8,16.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,127.361,35.052,987319.52,1672996.984
2013,XONA1NA16,군산보석,배경농도지점(자연),정천면 갈용리 1428,임야,1993,0.08,11,24.3,0.04,28.7,0,74.1,12.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,127.432,35.905,993843.476,1767632.095
2013,XONA1NA10,익산용순,배경농도지점(자연),소양면 대흥리 산8,임야,2456,0.07,4.1,19.07,0.08,39.4,0,69.6,10.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,127.241,35.903,976667.795,1767448.356
2013,XSNA3NA57,부안신흥,오염영향지역(도로),부안읍 신흥리 산91,전,23000,0.03,14.2,7.67,0.02,14.2,0,15.9,2.8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,126.724,35.687,929790.957,1743742.868
2013,XSNA3NA55,고창안산,오염영향지역(도로),해리면 안산리 84-1,전,770,0,3.4,3.53,0.02,9.8,0,33.4,4.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,126.529,35.472,911922.406,1719989.107
2013,RANA6NA221,장성고교,사람활동지역,장성읍 영천리 206,학교용지,1476,0.12,16,5.84,0.07,15.1,0,92.7,12.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,126.798,35.308,936181.354,1701592.348
2013,XKNA6NA89,김제신풍동,사람활동지역,신풍동 124-3,대지,684,0.03,7.1,8.3,0.16,16.9,0,59,4.8,93,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,6.5,126.897,35.8,945553.449,1756135.234
2013,UBNA5NA113,오창과학산단1,오염영향지역(산업단지),오창면 성산리 산 145-21,목장용지,190000,0,13.7,0,0,15.3,0,80.3,36.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,127.414,36.73,992357.75,1859057.938
2013,RNNA3NA66,강진영복,오염영향지역(도로),칠량면 영복리 232-7,답,2970,0,5.9,3.64,0.02,12.7,1.5,54.5,12,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,126.796,34.584,935429.012,1621356.582
2013,RUNA6NA140,금당근린공원,사람활동지역,연향동 1441,공원,21133,0.16,20.9,10.01,0.02,19.4,0,83.5,17.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,127.524,34.95,1002163.126,1661704.221
2013,UONA1NA07,연서기룡,배경농도지점(자연),도암면 노암리 산74,임야,4500,0,43.6,2.05,0.02,16.4,0,61.8,7.6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,126.895,34.92,944760.855,1658469.35
2013,RDNA4NA110,호남선다시역,오염영향지역(철도),다시면 영동리 421,철도용지,148,0,11.6,3.95,0.01,27.2,0,215,4.7,285,NA,NA,0,NA,0,0,0,0,111,NA,NA,NA,7.4,126.639,35.017,921413.682,1669456.365
2013,UCNA9NA226,논산IC,토양질변화지점,연무읍 양지리 85-2,도로,5500,0,8.5,4.73,0.05,31.8,0,147.9,7.9,217,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,5.8,127.133,36.124,967009.36,1791948.727
2013,RUNA6NA139,유달산공원,사람활동지역,죽교동 48-11,공원,2529,0.2,24.5,15.39,0.29,41.7,0,84.6,4.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,126.374,34.796,896954.295,1645217.462
2013,RKNA5NA129,LG화학나주공장,오염영향지역(산업단지),송월동 1-6(공장 입구 운동장),대지,2020,0,7.6,0.72,0,17.3,0,67.6,3.4,195,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,7.5,126.625,37.48,922674.924,1942638.984
2013,XNNA3NA44,장수개정도로,오염영향지역(도로),장수읍 개정리 983,답,1317,0.02,5.8,5.7,0.05,12.2,0,39.7,6.6,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,127.507,35.619,1000661.725,1735871.51
2013,XNNA3NA49,진안정곡도로,오염영향지역(도로),진안읍 정곡리 112-3,답,2703,0.06,5,12.5,0.02,13.1,0,29.1,5.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,127.407,35.782,991621.139,1753929.255
2013,RUNA6NA141,거북공원,사람활동지역,학동 161,공원,36010,0.28,22.9,6.7,0.15,58.1,0,136.7,16.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,126.919,35.141,947067.532,1683041.463
2013,RCNA3NA82,목포죽교,오염영향지역(도로),죽교동 581-83,도로,12,0.13,34.9,9.87,0.12,24.9,0,74.4,4.9,209,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,6.2,126.371,34.801,896717.432,1645762.396
